name,place_id,city
Palagan Ambarawa Monument,ChIJ6UqOtAqBcC4R6x4Cn62mY4M,Semarang Regency
Puskesmas Nyompok,ChIJa5qyD-8EQi4RGPysT_EFuuQ,Serang Regency
Taman Sidoarjo PHC,ChIJL_9Mh7X81y0RUDxvIZd0uQ0,Sidoarjo Regency
Puskesmas Sidoarjo,ChIJj2dI_crm1y0RKFBg4Lke5u8,Sidoarjo Regency
Sttkusumanadi,ChIJz10VaoKa0S0REZDhYPOpW10,Singaraja
Sekretariat PGSDT,ChIJ8Shwp1In0i0Rous4QDD4bP0,Singaraja
Perempatan mBeji (ex. Perempatan Ringin Kembar),ChIJXcvFmgv3ei4R42vfGRbrCRA,Sleman Regency
Perempatan,ChIJoQ_Mlf5fei4Rp9-c95Fnrqo,Sleman Regency
Perempatan Kidul Barongan,ChIJMXFL_8j1ei4RpVfQQFvFukg,Sleman Regency
Prapatan Tong Nglanjaran,ChIJu3_ebCxfei4RFqDuevH_m2o,Sleman Regency
Perempatan Pasar Pakem,ChIJ8QlmKABfei4R5MBc6bHEqwc,Sleman Regency
Arsip Nasional Republik Indonesia,ChIJUfLeICDyaS4RamhZZjMkYJM,South Jakarta City
Kantor Kelurahan Ragunan,ChIJNW3iw_3taS4RZXO7JCW8ens,South Jakarta City
Kelurahan Karet Kuningan,ChIJCTAisPjzaS4RRq_Ft05GPMI,South Jakarta City
Monumen Patung Dirgantara,ChIJL-pfxLjzaS4ROaSgrXQgJrQ,South Jakarta City
Balai Desa Banjar Negeri,ChIJnbt1lzLIQC4R0WhEtl1hsfo,South Lampung Regency
Simpang,ChIJh4PIrUBaOC4RFpsrB8XrRFw,South Ogan Komering Ulu Regency
PHC Pondok Kacang East,ChIJv3VyP1r6aS4RoV1UXUoK6w0,South Tangerang City
Sekolah Dasar Negeri Serua Indah I,ChIJmR2fAljlaS4Ru7RrHtdahts,South Tangerang City
Kantor Pemerintahan Desa Puna,ChIJH-uRN3CLVSwR18L5R9RNLOA,South Timor Tengah Regency
Perempatan Mangir,ChIJsdei0Nodei4RkXwOeKhZHsE,Sragen Regency
Bundaran Simpang Lunci,ChIJOdSwR23RCC4RQXA6HmL_vFo,Sukamara Regency
Perempatan,ChIJUZa3qR_f2S0RNJ9kwVRq5X4,Sumenep Regency
Lakarsantri District Office,ChIJ609VpZr91y0Rwu_hqT0bEaE,Surabaya
Puskesmas Bulak Banteng,ChIJ01ftblf41y0Ri21C7egjRnE,Surabaya
Puskesmas Gading,ChIJ9-AEjqD51y0REnAjoPioTpQ,Surabaya
Puskesmas Ngagel Rejo,ChIJefQPOLr71y0RjV_r4bNyqNM,Surabaya
Puskesmas Putat Jaya,ChIJUayaaff71y0Rh2kYyZQ_9KM,Surabaya
Puskesmas Menur,ChIJyy4vvFL61y0RyLwgee03Zr4,Surabaya
Puskesmas Kebonsari,ChIJZ2mrSrX91y0Rav1_oopnL9E,Surabaya
Tanah Kali Kedinding Public Health Center,ChIJyzIAYqv51y0Rut9uJfPSEJg,Surabaya
Puskesmas Sawah Pulo,ChIJk42mYOH41y0RS23q9rlxGdY,Surabaya
Puskesmas Gayungan,ChIJLbEj0Fn71y0R-MYqDYcKKU0,Surabaya
Dukuh Kupang Public Health Center,ChIJN2zWgQn81y0RNrVVnMryang,Surabaya
Suro and Boyo Statue,ChIJMUjh3Zf71y0R-1n5AxwJaJ4,Surabaya
SDN Bubutan II,ChIJPXhXV0H51y0RQXEJMLUBaZY,Surabaya
Kantor Kecamatan Gubeng,ChIJzzwKu9b71y0R8C8vusabxdA,Surabaya
Elementary School State 1 of Tembok Dukuh,ChIJU3EZGEz51y0RSExEZPtXarM,Surabaya
Elementary School State of Gundih,ChIJ191PdDf51y0Rw0_pMVD7HQ0,Surabaya
Perempatan Pasar Ngemplak A,ChIJzekiHZMWei4Rzt-_uPe7F28,Surakarta City
puskesmas pembantu nyambu,ChIJMx-kVH450i0RLbnG2fAXfD8,Tabanan Regency
Puskesmas Pembantu Pandak Gede,ChIJP1rXFJU50i0RH3ZI_j-BuaU,Tabanan Regency
Puskesmas Pembantu Desa Buahan,ChIJH19B5iw70i0ReL8r0cA0vDQ,Tabanan Regency
PUSKESMAS PEMBANTU DESA WANASARI,ChIJQ5R6VAAl0i0RILn12SEFph4,Tabanan Regency
Puskesmas Pembantu Abiantuwung,ChIJkc_uFQo70i0RPWvgwFcS06M,Tabanan Regency
Puskesmas Pembantu Wongaya Gede,ChIJzSp9KcYn0i0RO50I8RBi1ds,Tabanan Regency
PUSKESMAS PEMBANTU SENGANAN,ChIJI35MIbwn0i0RK0aJy73Ep4k,Tabanan Regency
Puskesmas Pembantu Jatiluwih,ChIJnx_z_a0n0i0RSnhh1GIHA-8,Tabanan Regency
Puskesmas pembantu desa belalang,ChIJT6PufQA50i0RGz_4JmkOUCE,Tabanan Regency
Puskesmas Pembantu Bangli,ChIJf5J0xQon0i0RcxMz39KUEhk,Tabanan Regency
Puskesmas Pembantu Apuan,ChIJ--sngCcn0i0RAqe9wzqjwLs,Tabanan Regency
SD 2 Cau Belayu,ChIJoZuA650j0i0Rn-s0-_fC5no,Tabanan Regency
SD Caublayu,ChIJnzg4Lhkj0i0RpCvaWpKNNl0,Tabanan Regency
SD NEGERI 1 Cau Belayu,ChIJG6eqDL4j0i0Rhzj-AmGggHE,Tabanan Regency
SD no 2 Perean Tengah,ChIJ7Zuy4wsj0i0RTUAgjh-lqms,Tabanan Regency
SD N 1 PEREAN TENGAH,ChIJeULL7Pwj0i0RhCn8UF97HkM,Tabanan Regency
SD N 2 Perean Tengah,ChIJkcVXYo0j0i0R69tF__04zIg,Tabanan Regency
SD no 1 Perean,ChIJ1bJrE_Ij0i0RN_y8Ji7CWs0,Tabanan Regency
SD NO.2 SELANBAWAK,ChIJbZfDca0k0i0ROH2K3bZy9os,Tabanan Regency
Sd 2 Marga Dajan Puri,ChIJh2ugxEEl0i0RgdZtOUmxifU,Tabanan Regency
SD N 2 PETIGA,ChIJ9ZftbmIl0i0RAjGiTpdY_1g,Tabanan Regency
SD Negeri 1 Marga Dajan Puri,ChIJdw6GgTcl0i0RQ9J_OF5lZGk,Tabanan Regency
SD NEGERI 1 MARGA,ChIJGQEFvb4k0i0R9YzoUZ18l_c,Tabanan Regency
SD N 1 PETIGA,ChIJ046HsGYl0i0RwVAHGla9usQ,Tabanan Regency
SD N 1 Perean Kangin,ChIJ96dbPtAj0i0RUt3XJt4z0M4,Tabanan Regency
SD Negeri 2 Perean,ChIJuz_Ngjcj0i0RR8Bm01k-0wk,Tabanan Regency
SD NEGERI 4 MARGA,ChIJ9__s6W4l0i0Rz9F6cADHtKc,Tabanan Regency
SD N 1 Batannyuh,ChIJu5xz5kY70i0RvCzrYdsB4bI,Tabanan Regency
SD Negeri 1 Kuwum Marga,ChIJi_8G-g870i0RiqJxftcvm0Q,Tabanan Regency
SD N 3 KUKUH MARGA,ChIJf5gMEzk70i0RuNOafD_YMBQ,Tabanan Regency
SD Negeri 1 Payangan,ChIJGW221iQl0i0R0Pttk8fRkfM,Tabanan Regency
SD NEGERI 6 MARGA,ChIJG3SMoYUl0i0RNJJXvUeg-Ck,Tabanan Regency
SD Negeri 1 Marga Dauh Puri,ChIJv0bT85Ql0i0RqaTHdbdB3OY,Tabanan Regency
SD Negeri 2 Payangan,ChIJGXYT1xQk0i0RprNFx9tcCl8,Tabanan Regency
SD NEGERI 5 MARGA,ChIJy9Pnetol0i0RjZi4dT-WXG0,Tabanan Regency
SD Negeri 2 Batannyuh,ChIJEV5rQ9M70i0Rbjve1qrUP9k,Tabanan Regency
SD Negeri 1 Biaung,ChIJlUJ01qYl0i0Rpii1xzpAq2I,Tabanan Regency
SD 1 Payangan,ChIJw9L6aV8k0i0RPeSLj4UJvc0,Tabanan Regency
SD N 1 TUNJUK,ChIJOd7Av-Uk0i0RA-Mq1TidqSU,Tabanan Regency
SD Negeri 1 Tua,ChIJN5hX-3Il0i0Rkj5hEkW_E0Y,Tabanan Regency
SD Negeri Semarapura Kaja,ChIJ______8j0i0R_GGjjrVYbGI,Tabanan Regency
SD N 2 Panji Anom,ChIJWeFQKg4j0i0RMI7D_snEwp8,Tabanan Regency
SD Negeri 1 Luwus,ChIJV-j-czYh0i0RoQWS0EcxTpQ,Tabanan Regency
SD Negeri 1 Peken Belayu,ChIJJS0W-Wo70i0Rr3vfwVlliK8,Tabanan Regency
SD NO.1 Tegaljadi,ChIJz16688o70i0Rn8mcBhQ9J6Y,Tabanan Regency
SD NEGERI 4 LUWUS,ChIJ9wAGE3wh0i0R7bwtT-6YEmI,Tabanan Regency
SD Negeri 3 Tunjuk,ChIJe2d5hdgl0i0R1QlsREn43uQ,Tabanan Regency
SD. Negeri 1 Tajen,ChIJt0TecGkl0i0RTEUo-wIl3vw,Tabanan Regency
SD Negeri 1 Buruan,ChIJgdRTqwMl0i0ReO2xLXlim5o,Tabanan Regency
SD NEGERI 2 PITERA,ChIJVVVVVbQl0i0RX8lDQGEKHLI,Tabanan Regency
SD Saraswati Tabanan,ChIJy7Mlgh870i0RdJtOQIwleCA,Tabanan Regency
SD No. 1 TUA,ChIJJy8oQwIk0i0RNkk3iQnew1A,Tabanan Regency
SD Negeri 2 Buruan,ChIJtXXa3wMl0i0Rp-QrE9tAliE,Tabanan Regency
SD.NO 4 .CEPIK BIAUNG,ChIJK6X4BVYk0i0R4pJHgrwE9qM,Tabanan Regency
Sd 1 desa tajen,ChIJufAdujEl0i0R7sSTJLji5-Q,Tabanan Regency
SD Negeri 1 Wanasari,ChIJoRW-PNol0i0RQwdjxA3Qjps,Tabanan Regency
SD Negeri 1 Sesandan,ChIJ54P6zKQl0i0RiIUod02cCO0,Tabanan Regency
SD NEGERI 1 KUKUH MARGA,ChIJT3XwbDU70i0RcMPFCXjZ_3w,Tabanan Regency
SD No. 4 TUA,ChIJmT0gb64m0i0RRF41ODY6F40,Tabanan Regency
SD Negeri 2 Denbantas,ChIJe-X9TJ070i0RDKV3yJemWYw,Tabanan Regency
SD Negeri 3 Banjar Anyar,ChIJ8bGEmAY70i0RPSPEJZHw5Zw,Tabanan Regency
SD Negeri 1 Penebel,ChIJX6rwuUol0i0RKU3l8FIbvkc,Tabanan Regency
SD NEGERI 2 PENEBEL,ChIJH5zJaWUl0i0R5BHcFhTWDXM,Tabanan Regency
SD Saraswati Tabanan,ChIJVeFX4Fk60i0R-5XMHh3N758,Tabanan Regency
SD NEGERI 3 LUWUS,ChIJc-ru2DUh0i0R0tT7K5dVV_Q,Tabanan Regency
SD Negeri 1 Dajan Peken Tabanan,ChIJ2SDXMPk60i0RFLunxWeGgw4,Tabanan Regency
SD NEGERI 3 RIANG GEDE,ChIJgzUN7x0l0i0RMX-52kp4sC0,Tabanan Regency
SD Negeri 2 Mengesta,ChIJ49bdEHkm0i0RjF95wycpz8g,Tabanan Regency
SD N 3 Denbantas,ChIJ_9EeTAA70i0Rm-hTucjRpw0,Tabanan Regency
SD Negeri 8 Tabanan,ChIJX7oHN_k60i0RmN8hyogCt6s,Tabanan Regency
SD Negeri 1 Denbantas,ChIJCQWAry4l0i0RU9aG7oTRQtQ,Tabanan Regency
SD 1 Dan 2 Jegu,ChIJ92tzPKkl0i0RUF6ewr4KzJg,Tabanan Regency
SD Negeri Ngronggo 2,ChIJwUDVJ6o70i0R6gluLoqIHS4,Tabanan Regency
SD NEGERI 4 BANJAR ANYAR,ChIJZ17KGbA70i0RKPBsqeBABA4,Tabanan Regency
SD Islam Tabanan,ChIJOVhloVw60i0RZMDvIxrU688,Tabanan Regency
SD 7 Banjar Anyar,ChIJabEwoXA70i0RiRBjOFcNHKI,Tabanan Regency
SD Negeri 2 Apuan,ChIJHSjNDDYn0i0RKrYlIWVYwmo,Tabanan Regency
SD Negeri 1 Abiantuwung,ChIJA1Tfps470i0RaNLJJ_ijdM0,Tabanan Regency
SD Negeri 3 Mekarsari,ChIJ41xvGLkh0i0RDEZjsRO2vro,Tabanan Regency
SD Negeri 1 Apuan,ChIJ3S40bykn0i0RyL0UUjNkWtQ,Tabanan Regency
SD Negeri 2 Dajan Peken,ChIJIzzSnRg70i0RfPtDCoKk61Y,Tabanan Regency
SD N 1 Tegallinggah,ChIJUbeZGpgl0i0Rnbp4nLMDej4,Tabanan Regency
Les Gita Private TK & SD GMJ,ChIJlX2ljQE70i0RQcsMx47XMZ0,Tabanan Regency
SD Negeri 5 Penatahan,ChIJpUCGSLkl0i0RGn6km4FNIoE,Tabanan Regency
SD Negeri 2 Gunung Salak,ChIJLUpiuA8v0i0RDdkt_RLot5g,Tabanan Regency
SD NEGERI 2 LUWUS,ChIJa-WCbSIh0i0RS7TXLOFyLkg,Tabanan Regency
Pertamina gas station 54.821.02,ChIJIVIYhcU70i0R9tKyPC48CNM,Tabanan Regency
SPBU Pertamina 54.821.17,ChIJtzoXjkg60i0RzLPqQNkgl2U,Tabanan Regency
SPBU Pertamina 54.821.03,ChIJlwExPo8j0i0RlU2VDF7VT_Q,Tabanan Regency
Pertamina 54.821.04 Gas Station,ChIJwzNz8EM60i0Rc6UyUJ22MP4,Tabanan Regency
SPBU 54.821.16 Sanggulan,ChIJp5IdOQA70i0R8oik7trk8NM,Tabanan Regency
SPBU Pertamina,ChIJ00Rmebkk0i0ReLIAOSqf8oE,Tabanan Regency
SPBU Batuaji,ChIJGwR3NDQ70i0RJzQfOWpaoNU,Tabanan Regency
Spbu 54-82110,ChIJHw_u_Co60i0R2lCBrv9q8L4,Tabanan Regency
SPBU Pertamina 54.821.08,ChIJca56My8l0i0RcHqWOm6Pa9Y,Tabanan Regency
SPBU Pertamina 54.821.05,ChIJe1YU12E60i0RcVpURStslUA,Tabanan Regency
Balai Banjar Seribupati,ChIJNSQNB_4j0i0R_WzSEQ8Nx-o,Tabanan Regency
Balai Banjar Dusun Selat,ChIJa6KYuIYj0i0RsiArHblu-xA,Tabanan Regency
Balai Banjar Bunyuh,ChIJe8zUMvYj0i0RpuEyDzBzra4,Tabanan Regency
Balai Banjar Bunutin,ChIJ60IoJhkn0i0RsrU6BbH-qA8,Tabanan Regency
Balai Banjar Kambangan,ChIJDWsgwMMm0i0RenFcUBs1Sno,Tabanan Regency
BALAI BANJAR LEGUNG,ChIJeaz9PvYk0i0RJVDeywetYQk,Tabanan Regency
Balai Banjar Pekandelan Belayu,ChIJJcpkj2870i0RuuQYG5hnBcY,Tabanan Regency
Balai Banjar Apuan,ChIJMTPqdeIn0i0R6Xbtntfi7Rs,Tabanan Regency
Balai Banjar Antapan,ChIJhfBzCAch0i0R3YsO7ve-pts,Tabanan Regency
Balai banjar puseh,ChIJpWmQ2CQj0i0RlKnWnEoDdOI,Tabanan Regency
Balai Banjar Alasperean Geluntung,ChIJk-N5QfUk0i0RYMTSkva9sks,Tabanan Regency
Balai Banjar Celagi,ChIJ9VDnK9070i0R9NYg3w6hVA8,Tabanan Regency
Balai Banjar Adeng,ChIJdf18cEQl0i0RMbWcjqB22fo,Tabanan Regency
BALAI BANJAR PAKRAMAN JADI BABAKAN,ChIJlZvM5SY70i0RwGXSZAhqLiE,Tabanan Regency
Balai Banjar Talangpati,ChIJn2P4FQIh0i0RnO4aNfR8Mc4,Tabanan Regency
Balai Banjar Tegal Baleran,ChIJ2XM83l460i0RkuqEwJOtqHw,Tabanan Regency
Balai Banjar Desa Adat Bangli,ChIJS9mkyjkn0i0RWxIKZgJXR64,Tabanan Regency
Balai Banjar Beraban,ChIJE8Syeto50i0ReRIw-XxXZ4U,Tabanan Regency
Balai Banjar Batunya,ChIJC30lfl6J0S0R_woCeQkFhrI,Tabanan Regency
Balai Banjar Balu,ChIJwzxWfhY70i0RkKFhTVjhGR8,Tabanan Regency
Balai Banjar,ChIJ23JJtLsn0i0RgJX7bTaFrvc,Tabanan Regency
Balai Banjar Belumbang Kaja,ChIJRTdN3hQx0i0ROjpHwczo-Yg,Tabanan Regency
Balai Banjar Banjar Anyar,ChIJndWi8CA70i0RcUyW6uWYeeI,Tabanan Regency
Balai Banjar Puring,ChIJHT9GXgAp0i0RKCpY_hKrv9I,Tabanan Regency
Balai Banjar abang,ChIJAxwDQgCJ0S0RQuhhOKRKFZw,Tabanan Regency
Balai Banjar Batuaji Kelod,ChIJ8afGAgA70i0RHqb9YXgN-Ro,Tabanan Regency
balai banjar,ChIJIwl4cSsv0i0RpH8KjI93FSw,Tabanan Regency
Balai Banjar Kelating Pande,ChIJBewPY0cx0i0Rewx_C6PtYmY,Tabanan Regency
Balai banjar batusesa,ChIJN4ThGACJ0S0RZv9PSLo5aNY,Tabanan Regency
Balai Banjar Bantas Bale Agung,ChIJpVaZZdQx0i0Re3tdTIseQ-A,Tabanan Regency
Balai Banjar Bonian,ChIJa_I23w0y0i0RZpC3kxAej9U,Tabanan Regency
Balai Banjar Margatelu,ChIJxecfW7Uv0i0RmU7I4ZBbZb8,Tabanan Regency
Balai Banjar Bajera Kelod,ChIJYdDWyPwx0i0RbKoBP3dIP0c,Tabanan Regency
Balai Banjar Adat Pengedan Kaja,ChIJ4SCcbgQr0i0ROavGj5Sq6VA,Tabanan Regency
Balai Banjar Yehsilah,ChIJO-N267Ut0i0R65km2GQ0Kbs,Tabanan Regency
Wisata Mini rafting & Penglukatan Yeh Sungi Belayu,ChIJuap838870i0Ry0MQrqzpkRw,Tabanan Regency
Wisata Spiritual Tirtha Nadi,ChIJk9lyr5ck0i0RL0arC5It3-c,Tabanan Regency
Balai banjar Tegeh,ChIJI1tRsTwn0i0RtFSoEgpJZUk,Tabanan Regency
Balai Banjar Gereseh,ChIJHYvu0Rsl0i0RR7sj9KFlwKs,Tabanan Regency
Balai Banjar Payangan Kaja,ChIJE5nEX_cl0i0Rtj0vtkS4ZDA,Tabanan Regency
Bale Banjar Kalibalang,ChIJBYpR6Wwk0i0R2i7afegcVXk,Tabanan Regency
Banjar Perean,ChIJI6M3WPMj0i0Ro8iN-DIJoHc,Tabanan Regency
Bale banjar ds. jelantik,ChIJv3aOFsUn0i0RXD2FHubb33I,Tabanan Regency
Balai Banjar Penyucuk,ChIJcZcgehEj0i0RI7MaLIrwCOo,Tabanan Regency
Banjar Pinge Desa Baru,ChIJTbrazrAm0i0RHwF7psPrU1s,Tabanan Regency
Balai Banjar Belanban,ChIJq-UvKm4k0i0R9ZcGOcd_W9s,Tabanan Regency
Balai Banjar Semingan Desa Petiga,ChIJZcLogXIk0i0Raa_FWLSP07c,Tabanan Regency
Balai Banjar Adat Belah,ChIJG2vuZgAh0i0RmQKPfFnAFp0,Tabanan Regency
Banjar Dinas Sekar Gula,ChIJW29VWioh0i0RAyehRc_yX4s,Tabanan Regency
Banjar Belatung,ChIJ5XGrXIsn0i0R_fgqtv_Ald8,Tabanan Regency
Balai Banjar Kutabali,ChIJlT4maVsk0i0RyuPW2FBGx8k,Tabanan Regency
Balai Banjar Babahan Kanginan,ChIJke9aio4m0i0RWmXv0TQvcho,Tabanan Regency
Banjar Pemanis Kelod,ChIJyyin0Jcl0i0RS9BkA_HRphc,Tabanan Regency
Balai Banjar Senganan Kanginan,ChIJQQ_NKHon0i0R1NHcw4dXhNU,Tabanan Regency
Balai Banjar Senganan Kawan,ChIJuT7uOYAn0i0RMIm6GI9I2pw,Tabanan Regency
Balai Banjar Adat Biaung Kelod,ChIJy9zK0gIl0i0RmvxNz-EHgCE,Tabanan Regency
Balai Banjar Desa Adat Dadia,ChIJw11g1MQn0i0RP19WzFHkSkE,Tabanan Regency
Balai Banjar Mandul,ChIJKwfrY1gh0i0ROtYyJ_VuZNM,Tabanan Regency
Balai Banjar Payangan Tengah,ChIJlZ3feOYl0i0R6hzuaZpenRc,Tabanan Regency
Balai Banjar Biaung Tengah,ChIJ2aeRy_cl0i0RPFARgcHiT2c,Tabanan Regency
Balai Banjar Desa Sunantaya,ChIJexbFuzMl0i0REk81EdD6T4E,Tabanan Regency
Balai Banjar Desa Adat Soka,ChIJycuPZAgn0i0RyIom0jEK4_o,Tabanan Regency
Balai Banjar Petiga Kangin,ChIJ6QgwcAAl0i0RKTfTzcsO6AM,Tabanan Regency
Balai Banjar Desa Adat Serason,ChIJ81wQccMl0i0RnFw4PIO14o0,Tabanan Regency
Balai Banjar Adat Kikir,ChIJofBETwAl0i0REG2RT1E_MgU,Tabanan Regency
Balai Banjar Bugbugan,ChIJZ2dkknYn0i0RIGcioPWlpCI,Tabanan Regency
Balai Banjar Piling Kanginan,ChIJk-pi0Ysn0i0RYOvxyYkIosU,Tabanan Regency
Bale Banjar Anyar Desa Perean Kangin,ChIJSaK7-0kj0i0RvSWlu9GM7F4,Tabanan Regency
Balai Banjar Umapoh Baturiti,ChIJxxapiNYn0i0R98Y_0ylKqsQ,Tabanan Regency
Balai Banjar Payangan Alas Teruna,ChIJ1bJXZBMl0i0RjhxfsYxaoAE,Tabanan Regency
Village Center Cepik,ChIJo4lsOvkk0i0R_6afVWJuYjs,Tabanan Regency
Balai Banjar Penebel Kaja,ChIJ1QxfbKUl0i0Ruxyv39B6Oak,Tabanan Regency
Bale Banjar Desa Adat Poyan,ChIJd0uJUXUh0i0RLTI0faEZlwI,Tabanan Regency
Balai Banjar Penebel Kelod,ChIJB5XHHVYl0i0RicSk5SYbBhk,Tabanan Regency
BALAI BANJAR TAJEN DAUH YEH,ChIJTYkSUAAl0i0Rp1dQc4lM2ck,Tabanan Regency
Balai Banjar Beng Marga,ChIJCQHmB5Yk0i0Rq2FeAgmpWw4,Tabanan Regency
Balai Banjar Dinas Anyar,ChIJj7OGuIsl0i0Rd7KoYib4jK0,Tabanan Regency
Balai Banjar Br. Nyuling,ChIJ6dVYhrMl0i0RfKOA8Ibhl44,Tabanan Regency
Balai Banjar Tajen Pande,ChIJi_qsz9Yl0i0RxOZbm1wpQAc,Tabanan Regency
"Balai Banjar Ole, Marga",ChIJPR0L_dYl0i0RNGteKjeKxW4,Tabanan Regency
Banjar piun,ChIJcbUwLHYj0i0RLb2S64ZmDww,Tabanan Regency
Balai Banjar Tohjiwa,ChIJiWCiUwaL0S0R4dYPbrSVuv0,Tabanan Regency
Balai Banjar Adat Geluntung Kaja,ChIJKwtTQ6sl0i0RhZ-ohui68_c,Tabanan Regency
Balai Banjar Piling Kawan Dan Piling Tengah,ChIJKZgl6Jsn0i0RaAGYvKIciX8,Tabanan Regency
Balai Banjar Mengesta,ChIJMX4oXUMm0i0RJwP5cK6irrw,Tabanan Regency
Balai Banjar Tajen Sedahan,ChIJsY8r0Tcl0i0RZpZUd5FM15U,Tabanan Regency
Balai Banjar Gunung Kangin,ChIJ7capSQAn0i0RSgVjLv_EKFU,Tabanan Regency
Balai Banjar baturiti kelod,ChIJ68Wp5UeJ0S0RVsDfZ-rSlrc,Tabanan Regency
Balai banjar dese adat abing,ChIJ-zEHnEOL0S0RRUQGp6U1VXg,Tabanan Regency
Balai Banjar Penganggahan,ChIJB7on53sn0i0RE49vCDTIGPM,Tabanan Regency
Balai Banjar Wongaya Kelod Kangin,ChIJb2IdsRUm0i0RCK4aya0of_E,Tabanan Regency
Balai Banjar KELACI,ChIJi88FcwAl0i0RVFKaBbg_ZuA,Tabanan Regency
Balai banjar adat gelogor,ChIJLzYqVKch0i0R0VYo3EhXwwY,Tabanan Regency
"Balai Banjar, Juwuk Legi",ChIJ7cTaLTiL0S0R6fpyHFuwj4Y,Tabanan Regency
Balai Banjar Buruan Tengah,ChIJJdU7cF8l0i0RncmPlBbuxU4,Tabanan Regency
Balai Banjar Baturiti Kaja,ChIJ98DJYfCJ0S0RPRA9vE8euP0,Tabanan Regency
Balai Banjar Baturiti Kaja,ChIJwTiYKIYw0i0RpkTyxK_sW-w,Tabanan Regency
Balai Banjar Baturiti Tengah,ChIJeRURn4gw0i0RY56ibiyd75o,Tabanan Regency
Balai Banjar Penatahan Kelod,ChIJQXWS3r8l0i0RZOCTLhYRDQY,Tabanan Regency
Balai Banjar Desa Adat Jadi,ChIJrz3Hjhs70i0RyRqKBuE51UQ,Tabanan Regency
Banjar Tengah Marga Dajan Puri,ChIJY0B-4VMl0i0RThM4hLb2CeI,Tabanan Regency
Balai Banjar Kutuh Kaja Samsam Kerambitan Tabanan,ChIJ9Tu7J-s60i0Rq2oRhdxG1x4,Tabanan Regency
Balai Banjar Buahan Utara,ChIJkXInagAl0i0R__VHY3pab9Y,Tabanan Regency
Balai Banjar Wongaya Bendul,ChIJCaZoJW4n0i0RJoXjLN0v2Vk,Tabanan Regency
Balai Banjar Umadiwang,ChIJTfttJEA70i0Rgz4ndnBS7DY,Tabanan Regency
Balai Banjar Adat Cepaka,ChIJL7I2w0Yv0i0R-ibEXuC98mA,Tabanan Regency
"Balai Banjar Jebaud, Belayu",ChIJP0iBvYM70i0RfYH_mjnCwng,Tabanan Regency
Balai Banjar Taman Tanda,ChIJaft7QwCJ0S0RIGlT_JBBBbQ,Tabanan Regency
Balai Banjar Beng Kaja Tunjuk,ChIJNZdRnfgl0i0R2V_jd7dNlV0,Tabanan Regency
BALAI BANJAR ADAT JADI PISAH,ChIJcVF5tQ870i0ROXOLU5osj8s,Tabanan Regency
Balai Banjar Riang Ancut,ChIJP1pn0IM70i0R7xiiVRTWP5M,Tabanan Regency
Balai Banjar Desa Pakraman Munduk,ChIJHUCrdfgv0i0RXUusG-x3mO4,Tabanan Regency
Balai Banjar Beng Pande,ChIJG8n4ivgl0i0R3R-RQq9MF5g,Tabanan Regency
Balai Banjar NyatNyatan Desa Gadung Sari,ChIJI_obD_Qv0i0REiZkNvSYhSQ,Tabanan Regency
Balai Banjar Munggal,ChIJK7Jw25A70i0RU0XMKD8c13Q,Tabanan Regency
Balai Banjar Bangkiang Mayung,ChIJk84K7CQx0i0R6qEE-wG-WRk,Tabanan Regency
Balai Banjar Suralaga,ChIJ77i_3Zg70i0Rynh9ZaInelg,Tabanan Regency
Balai Banjar Beringkit Belayu,ChIJsUv4aIc70i0RTzFzzW7N3U4,Tabanan Regency
Balai Banjar. Riang Delod Sema Gede,ChIJYaVKAt070i0RYGUYJfr1_tk,Tabanan Regency
Balai Banjar Sakenan Blodan,ChIJpYYuM6g70i0ReC_eFDB9it4,Tabanan Regency
Arena Mojan,ChIJF9lNZgAh0i0RmMPa5BjBKzI,Tabanan Regency
Balai Banjar Suda Kanginan,ChIJ0z-QgcWDt4cRY1eknHpxE9k,Tabanan Regency
Balai banjar Padangan kaja,ChIJ-w__yHIp0i0Rr0RAR7olpcs,Tabanan Regency
Balai Banjar Tamansari,ChIJVVQEth-H0S0RQ2UnClI8jUU,Tabanan Regency
Balai Banjar Desa Adat Galiukir,ChIJS6bR1LAr0i0RniA-WmZMo28,Tabanan Regency
Vocational School 1 Tabanan,ChIJ270rDFc60i0RO1qfJPU-mvU,Tabanan Regency
SMK Negeri 2 Tabanan,ChIJg16bi2o70i0RvaZh-uRIbQI,Tabanan Regency
SMK Negeri 3 Tabanan,ChIJwTwWJycw0i0ROY-bnlCHSzs,Tabanan Regency
SMEA,ChIJR68HDFc60i0RHFOgCT_-ZPE,Tabanan Regency
SMK Gandhi Usada Bali,ChIJm49N5q470i0RveabCdNxWnc,Tabanan Regency
Tourism Vocational Triatma Jaya Tabanan,ChIJBwg8o0I60i0R2sqeZ8eQYpk,Tabanan Regency
SMK Pariwisata Biwi Tabanan,ChIJ5aAnpkI60i0RpQS4GIl4j3Q,Tabanan Regency
SMK Saraswati 1,ChIJQymjBlQ60i0RglYaS3TAH84,Tabanan Regency
SMK Pariwisata Margarana,ChIJzUzmMPk60i0RIK_2aDMUSiY,Tabanan Regency
SMK Bintang Persada,ChIJzeSPhmE60i0RR4_OPbDuv8s,Tabanan Regency
Balai Banjar Dangin Uma,ChIJpya3IYU50i0RAr1xuDtYVM4,Tabanan Regency
